city,state,avg_monthly_rent,avg_annual_income,avg_monthly_income,avg_rent_burden,zip_count,rent_burden_percent,affordability_category
Long Beach,CA,2341.295027742062,122613.11567978616,10217.759639982181,0.6683359313782482,60,66.83359313782482,Severely Burdened
Long Beach,MS,1377.7777777777776,117307.85636898503,9775.654697415419,0.38961946617935395,6,38.961946617935396,Borderline
Long Beach,NY,3962.776106934002,154802.30989429232,12900.192491191028,0.6053537695714136,5,60.53537695714136,Severely Burdened
Long Branch,NJ,2732.8638095238093,145576.7765559834,12131.398046331951,0.8094051659249496,6,80.94051659249496,Severely Burdened
Longboat Key,FL,7208.555555555555,365520.8479885443,30460.070665712024,1.0617113600790675,5,106.17113600790675,Severely Burdened
Longmont,CO,1954.2184744223389,127253.59664276488,10604.466386897073,0.580538014239912,18,58.0538014239912,Severely Burdened
Longs,SC,1917.988888888889,126660.9609632461,10555.080080270507,0.5541057747879545,6,55.41057747879545,Severely Burdened
Longview,TX,1200.465428090428,135214.4171157015,11267.868092975126,0.3360058295665722,24,33.60058295665722,Borderline
Longview,WA,1371.547619047619,122007.5502786336,10167.2958565528,0.3882675604186117,6,38.826756041861174,Borderline
Longwood,FL,2016.6843434343434,141869.6331949664,11822.469432913867,0.583085651882323,12,58.3085651882323,Severely Burdened
Lorain,OH,1057.3347338935575,95277.68105485599,7939.806754571333,0.3164743932884207,17,31.64743932884207,Borderline
Lorena,TX,2283.3333333333335,120650.67320739715,10054.222767283096,0.6685871378441336,6,66.85871378441335,Severely Burdened
Lorton,VA,2468.625408496732,115212.773965187,9601.064497098918,0.7469831156810322,6,74.69831156810322,Severely Burdened
Los Alamitos,CA,3446.15873015873,161311.99647928105,13442.66637327342,0.52540153159737,5,52.540153159737,Severely Burdened
Los Alamos,NM,2512.5,108310.3797281506,9025.864977345884,0.774003629258169,6,77.4003629258169,Severely Burdened
Los Altos,CA,6978.541666666667,331470.82525554195,27622.568771295162,1.0442237949119633,10,104.42237949119632,Severely Burdened
Los Angeles,CA,2953.112063815435,153770.8752061993,12814.239600516608,0.7016877701116803,528,70.16877701116803,Severely Burdened
Los Banos,CA,2306.6666666666665,117593.79743019676,9799.483119183064,0.6370399861993777,6,63.70399861993777,Severely Burdened
Los Gatos,CA,3728.248611111111,296315.6632973112,24692.971941442604,0.5598813275276139,10,55.98813275276139,Severely Burdened
Los Lunas,NM,2011.8055555555557,122992.95214220755,10249.412678517296,0.5797087361217783,6,57.97087361217783,Severely Burdened
Los Osos,CA,2721.25,113284.1096290007,9440.34246908339,0.8063598121242576,6,80.63598121242576,Severely Burdened
Loudon,TN,2793.75,122692.07964037686,10224.339970031406,0.7926288366659012,6,79.26288366659013,Severely Burdened
Louisville,CO,2327.7948038782883,130067.422280067,10838.951856672249,0.7300973183583856,6,73.00973183583856,Severely Burdened
Louisville,KY,1385.8370002186743,120199.94487141889,10016.662072618241,0.40362197464404964,178,40.362197464404964,Burdened
Louisville,OH,1389.5,138073.77832054129,11506.14819337844,0.3980425411270123,6,39.80425411270123,Borderline
Louisville,TN,1583.7936507936508,171094.3155828196,14257.85963190163,0.44275701172685017,6,44.27570117268502,Burdened
Loveland,CO,1893.2656043956042,128548.96916027639,10712.414096689698,0.5581920443154663,12,55.81920443154663,Severely Burdened
Loveland,OH,1745.7039627039628,126906.78223677585,10575.565186397987,0.5281678051580897,6,52.81678051580897,Severely Burdened
Loves Park,IL,1850.0,116194.75010867485,9682.895842389571,0.530777431048704,6,53.0777431048704,Severely Burdened
Lowell,AR,1930.0,115492.40065739346,9624.366721449456,0.5526346930359852,6,55.26346930359852,Severely Burdened
Lowell,IN,1472.5,123342.40626516136,10278.533855430114,0.443483910062135,6,44.3483910062135,Burdened
Lowell,MA,2324.7269579856534,111473.01802541339,9289.418168784448,0.6961034265950824,18,69.61034265950823,Severely Burdened
Loxahatchee,FL,3935.3333333333335,144747.18018595292,12062.265015496076,0.6093851449793614,5,60.93851449793613,Severely Burdened
Lubbock,TX,1260.2169883457657,131331.27607755072,10944.27300646256,0.35710977048344406,78,35.710977048344404,Borderline
Ludlow,VT,2300.0,136064.7867063492,11338.7322255291,0.7136796397971773,6,71.36796397971773,Severely Burdened
Ludowici,GA,2021.875,102291.72439343396,8524.310366119498,0.5730654925710631,6,57.30654925710631,Severely Burdened
Lufkin,TX,1326.2916666666667,156128.24588007445,13010.687156672871,0.3701635447611038,12,37.01635447611038,Borderline
Lumberton,NC,1170.8333333333337,130586.70130981103,10882.225109150919,0.32481926430672464,6,32.481926430672466,Borderline
Lumberton,TX,1716.625,122400.93821685675,10200.078184738062,0.4896123974548859,6,48.96123974548859,Burdened
Lumberton Township,NJ,1823.5833333333333,123688.59047098923,10307.382539249104,0.5372993367669187,6,53.729933676691864,Severely Burdened
Lusby,MD,2175.0,103261.11734226732,8605.093111855611,0.6360910367733568,6,63.609103677335675,Severely Burdened
Lutherville Timonium,MD,2149.185185185185,149333.2690469547,12444.439087246225,0.6675540513414157,6,66.75540513414157,Severely Burdened
Lutz,FL,2058.0871514161217,136852.15218683906,11404.346015569921,0.5983438743247569,24,59.83438743247569,Severely Burdened
Lyman,SC,1487.777777777778,116629.88915623596,9719.157429686331,0.43063330062496963,12,43.06333006249696,Burdened
Lynbrook,NY,2861.6666666666665,132021.4999425048,11001.791661875399,0.44206825902726665,5,44.20682590272666,Burdened
Lynchburg,VA,1319.9193829744818,120746.14992295043,10062.179160245869,0.38019001493018295,24,38.019001493018294,Borderline
Lynden,WA,1991.1388888888887,153885.13066143318,12823.760888452765,0.5803722504583225,6,58.03722504583225,Severely Burdened
Lyndhurst,NJ,2742.0518518518525,110201.47618477093,9183.456348730911,0.8117987655748613,6,81.17987655748612,Severely Burdened
Lynn,MA,2448.5608465608466,101489.56310512827,8457.463592094024,0.7127040402807496,18,71.27040402807496,Severely Burdened
Lynn Haven,FL,1825.0,125640.94002199148,10470.078335165957,0.5197079315786056,6,51.97079315786056,Severely Burdened
Lynnfield,MA,3108.166666666667,181871.27036494308,15155.93919707859,0.46800757092069595,5,46.800757092069595,Burdened
Lynnwood,WA,2174.7901964452667,116082.07717019471,9673.506430849558,0.6344692097135288,24,63.44692097135288,Severely Burdened
Lynwood,CA,2078.277777777778,103330.68483748304,8610.890403123587,0.5808428100260854,6,58.08428100260854,Severely Burdened
Lyons,IL,1350.0,105661.6736323232,8805.139469360265,0.38316273533648776,6,38.316273533648776,Borderline
Mableton,GA,1752.8754901960783,127367.48387439514,10613.956989532928,0.49732116751028177,6,49.73211675102818,Burdened
Machesney Park,IL,1279.7916666666663,103785.31780654124,8648.776483878437,0.36673582107921865,6,36.67358210792187,Borderline
Mack North,OH,1674.5,124462.84163862899,10371.90346988575,0.487434511586646,6,48.743451158664605,Burdened
Macomb,IL,803.3333333333334,114863.80238944979,9571.98353245415,0.23974490808259374,6,23.974490808259375,Affordable
Macomb,MI,2126.6666666666665,109862.52247907671,9155.210206589725,0.6579151967844474,12,65.79151967844474,Severely Burdened
Macon,GA,1221.069873639969,126510.35478655103,10542.529565545921,0.34627868630866815,41,34.627868630866814,Borderline
Macungie,PA,2159.34126984127,114677.19613802228,9556.433011501855,0.6855310510430206,6,68.55310510430206,Severely Burdened
Madeira,OH,1927.5,252599.5851949189,21049.96543290991,0.6211336998667051,6,62.113369986670506,Severely Burdened
Madera,CA,2437.777777777778,118245.84029428133,9853.820024523442,0.6804390636790799,12,68.043906367908,Severely Burdened
Madison,AL,1503.9092743432657,111890.77348051933,9324.231123376612,0.444362754340255,18,44.436275434025504,Burdened
Madison,MS,2338.055555555555,131904.04586584607,10992.00382215384,0.7045361242467411,6,70.4536124246741,Severely Burdened
Madison,NJ,3154.5833333333335,199239.34215114734,16603.27851259561,0.47948351642345627,5,47.94835164234563,Burdened
Madison,WI,1756.5280354945507,127099.10670852142,10591.59222571012,0.5107960896449723,72,51.079608964497226,Severely Burdened
Madison Heights,MI,1550.0841750841748,118405.52996087023,9867.127496739186,0.4770074277444872,6,47.70074277444872,Burdened
Madison Heights,VA,1293.611111111111,106029.48885691779,8835.790738076483,0.36408951449902743,6,36.408951449902744,Borderline
Maggie Valley,NC,2375.0,120497.93766749125,10041.49480562427,0.6985701229342492,6,69.85701229342493,Severely Burdened
Magna,UT,1726.2777777777776,103794.18239042134,8649.515199201778,0.4875401353512079,6,48.75401353512079,Burdened
Magnolia,TX,1819.7083333333333,142977.24254129248,11914.770211774374,0.5249155863852398,6,52.49155863852398,Severely Burdened
Mahomet,IL,2026.625,126668.2137156775,10555.684476306456,0.6222536169332745,6,62.22536169332745,Severely Burdened
Mahtomedi,MN,1670.0,127877.9897158098,10656.49914298415,0.559620882849806,6,55.9620882849806,Severely Burdened
Maitland,FL,2067.7393939393937,164598.12220482586,13716.510183735489,0.585521190331716,6,58.5521190331716,Severely Burdened
Maize,KS,1204.5833333333337,128416.58213501963,10701.38184458497,0.3491320773812288,6,34.91320773812288,Borderline
Malden,MA,2666.778524340771,110281.51020963339,9190.125850802782,0.7929458559659902,6,79.29458559659902,Severely Burdened
Malibu,CA,17114.024621212124,428169.0825015435,35680.75687512863,1.329702600645797,3,132.9702600645797,Severely Burdened
Malvern,PA,2315.232142857143,170315.0870176625,14192.923918138544,0.753832199154954,6,75.3832199154954,Severely Burdened
Mamaroneck,NY,3893.388888888889,215559.69120843412,17963.30760070284,0.5930618248913373,5,59.30618248913373,Severely Burdened
Mammoth Lakes,CA,3293.625,150136.00900654244,12511.33408387854,0.5074191360839563,5,50.74191360839563,Severely Burdened
Manalapan Township,NJ,2847.0166666666664,149693.55757900438,12474.463131583698,0.43842185166253883,5,43.842185166253884,Burdened
Manassas,VA,2360.101511744862,113326.35139964377,9443.86261663698,0.607325620536479,23,60.7325620536479,Severely Burdened
Manchester,CT,1921.4079059829062,109637.22851634021,9136.435709695019,0.546527173457451,12,54.6527173457451,Severely Burdened
Manchester,NH,2042.5811147186148,142084.4517977117,11840.37098314264,0.5812699660614464,24,58.126996606144644,Severely Burdened
Manchester,TN,1643.3333333333333,121480.38059978443,10123.365049982038,0.4691227177264496,6,46.91227177264496,Burdened
Mandan,ND,1247.8730158730157,155645.45793922956,12970.45482826913,0.35417681817225644,6,35.41768181722564,Borderline
Mandeville,LA,1602.4464285714284,134173.99020475088,11181.165850395906,0.4854617276386722,12,48.54617276386722,Burdened
Manhattan,KS,1311.4191986030694,125963.49534453209,10496.957945377673,0.38300607250581314,12,38.300607250581315,Borderline
Manhattan Beach,CA,5610.621794871794,250455.75802773796,20871.313168978166,0.8428557479405102,5,84.28557479405102,Severely Burdened
Manheim,PA,1549.3809523809523,153820.05204602165,12818.337670501804,0.47193949804764124,6,47.193949804764124,Burdened
Manitou Springs,CO,1368.611111111111,117772.51804873906,9814.376504061589,0.4107426869670994,6,41.07426869670994,Burdened
Mankato,MN,1328.9722222222224,132435.68505589556,11036.307087991294,0.3928124908907269,6,39.28124908907269,Borderline
Manlius,NY,2800.0,161614.57880437796,13467.881567031498,0.4275116722300122,5,42.75116722300122,Burdened
Manor,TX,1718.1525600835946,113149.27464238154,9429.106220198462,0.4764160534629811,6,47.64160534629811,Burdened
Manorville,NY,2367.452380952381,112772.94052708532,9397.745043923775,0.7417311555076652,6,74.17311555076652,Severely Burdened
Mansfield,MA,2740.5333333333333,142308.09025940186,11859.007521616822,0.4199528143528776,5,41.995281435287765,Burdened
Mansfield,TX,1727.604138224758,125551.64767648169,10462.637306373474,0.4958801746738561,6,49.58801746738561,Burdened
Manteca,CA,2492.918841575092,116070.6544676139,9672.554538967825,0.7001693289897345,12,70.01693289897345,Severely Burdened
Manteno,IL,1225.0,107067.65971009577,8922.304975841314,0.3618927791943833,6,36.189277919438325,Borderline
Mantoloking,NJ,9125.0,365969.73193473194,30497.477661227662,0.9824030909263118,4,98.24030909263118,Severely Burdened
Manvel,TX,1755.8333333333333,117764.18809721565,9813.682341434636,0.5016478881675401,6,50.16478881675401,Severely Burdened
Manville,NJ,1875.0,104303.62453702262,8691.968711418553,0.5590426401423446,6,55.904264014234464,Severely Burdened
Maple Grove,MN,2147.825830506521,120045.9236576704,10003.826971472534,0.6614288818240236,12,66.14288818240236,Severely Burdened
Maple Heights,OH,1480.7962962962963,94267.52711866358,7855.627259888632,0.4153914648338351,6,41.53914648338351,Burdened
Maple Shade Township,NJ,1709.9166666666667,100896.4000762182,8408.03333968485,0.49269888801627987,6,49.269888801627985,Burdened
Maple Valley,WA,2992.444444444445,115971.55594542269,9664.296328785225,0.8829880774880644,6,88.29880774880644,Severely Burdened
Mapleton,UT,2500.0,162684.72571487445,13557.060476239538,0.7525714837891598,6,75.25714837891599,Severely Burdened
Maplewood,MN,1427.59126984127,113953.13173114385,9496.094310928653,0.41574965904588046,6,41.57496590458805,Burdened
Maplewood,MO,1356.8148148148148,104939.56600380105,8744.963833650088,0.3988480241660229,6,39.88480241660229,Borderline
Maplewood,NJ,2758.3333333333335,162255.10112399186,13521.258426999324,0.42342155674332427,5,42.342155674332425,Burdened
Marana,AZ,2131.125,116351.77250000356,9695.981041666962,0.6183818016130849,12,61.838180161308486,Severely Burdened
Marathon,FL,2900.0,181484.0021151308,15123.666842927567,0.8205184072179864,6,82.05184072179864,Severely Burdened
Marble Falls,TX,1615.6846726190477,161519.35950706512,13459.94662558876,0.46417901192617395,6,46.41790119261739,Burdened
Marblehead,MA,2916.6666666666665,191047.35610662142,15920.613008885117,0.44001235279469403,5,44.001235279469405,Burdened
Marco Island,FL,5200.0,307450.6696231614,25620.889135263445,0.7829218930303845,5,78.29218930303846,Severely Burdened
Marcus Hook,PA,1651.5,103446.43520127825,8620.536266773188,0.47558765444194356,6,47.55876544419436,Burdened
Margate,FL,2246.3462962962963,107138.9929186685,8928.249409889044,0.6449916805897903,6,64.49916805897902,Severely Burdened
Margate City,NJ,17000.0,272417.77907884464,22701.48158990372,1.382323102941671,3,138.2323102941671,Severely Burdened
Maricopa,AZ,1761.4059523809522,111904.5362623784,9325.378021864866,0.49708593731798795,12,49.70859373179879,Burdened
Marietta,GA,1860.0256185522196,135068.9535815037,11255.746131791975,0.55814033999924,42,55.81403399992399,Severely Burdened
Marina,CA,3419.571428571429,137273.07241598552,11439.422701332125,0.531377044031168,5,53.1377044031168,Severely Burdened
Marina del Rey,CA,3740.9994783741104,172681.54874778693,14390.129062315576,0.5677020023260847,5,56.77020023260847,Severely Burdened
Marion,IA,1275.9166666666667,119289.59089559167,9940.799241299306,0.3657781683607139,6,36.57781683607139,Borderline
Marion,IL,1047.2222222222224,124456.3121865354,10371.359348877952,0.3018407682192806,6,30.18407682192806,Borderline
Marion,IN,899.75,112787.09022813407,9398.924185677837,0.2677164169118232,6,26.771641691182317,Affordable
Marion,NC,1436.25,117097.28432093502,9758.107026744585,0.40990975867553486,6,40.99097586755349,Burdened
Marion,OH,1211.25,116763.45381619607,9730.287818016339,0.3473599328159674,6,34.73599328159674,Borderline
Markham,IL,2500.0,108620.38775034084,9051.698979195071,0.6952613860761822,6,69.52613860761822,Severely Burdened
Marlboro,NY,2647.5,118593.86087634932,9882.821739695777,0.778906813442315,6,77.89068134423151,Severely Burdened
Marlborough,MA,2595.1758441558436,121415.27269989607,10117.939391658007,0.7889839327481116,6,78.89839327481116,Severely Burdened
Marquette,MI,1871.323051948052,119378.2746769804,9948.189556415035,0.5545487349390933,6,55.45487349390933,Severely Burdened
Marrero,LA,1665.2777777777776,112015.61012286898,9334.634176905749,0.46289206598077975,6,46.289206598077975,Burdened
Mars,PA,2783.3333333333335,159945.12171992272,13328.760143326896,0.42276235207775714,5,42.27623520777571,Burdened
Marshalltown,IA,1068.3333333333333,121321.33965621615,10110.111638018012,0.30032788363792956,6,30.032788363792957,Borderline
Marshfield,MA,2591.2000000000003,123514.74761625954,10292.895634688295,0.8286311664762814,6,82.86311664762815,Severely Burdened
Marshfield,WI,925.1388888888888,149872.40795079168,12489.36732923264,0.27335657026499044,6,27.335657026499042,Affordable
Martinez,CA,2372.2166666666667,115334.06362619165,9611.171968849303,0.6978581421176894,6,69.78581421176894,Severely Burdened
